"company","category","size","title","level","city","url","updated"
"CyberInt","Cybersecurity","m","Cloud Support Team Lead (Tier 1-Tier 3)","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/cloud-support-team-lead-tier-1-tier-3-at-cyberint-a-check-point-company-4394168185?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-29"
"Cato Networks","Cybersecurity","l","IT Support Specialist - Temporary position","Representative","בני ברק","https://il.linkedin.com/jobs/view/it-support-specialist-temporary-position-at-cato-networks-4394155925?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-29"
"CyberInt","Cybersecurity","m","Tier 3 Support Engineer","Representative","פתח תקווה","https://il.linkedin.com/jobs/view/tier-3-support-engineer-at-cyberint-a-check-point-company-4394172093?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-29"
"Paragon","Cybersecurity","l","IT Support","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/it-support-at-paragon-4370686616?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"Connecteam","Productivity","l","Technical Customer Success Manager","Representative","ראשון לציון","https://il.linkedin.com/jobs/view/technical-customer-success-manager-at-connecteam-4390897315?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"Mobileye","Automotive","l","Software-Hardware Integration Team Lead","Manager","ירושלים","https://il.linkedin.com/jobs/view/software-hardware-integration-team-lead-at-mobileye-4379670138?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"Google","Digital Media","xl","Customer Solutions Engineer, gTech Ads","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-solutions-engineer-gtech-ads-at-google-4390286796?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"Align Technology","Health","xl","Dental Clinical Application Support","Representative","פתח תקווה","https://il.linkedin.com/jobs/view/dental-clinical-application-support-at-align-technology-4361911466?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"Paragon","Cybersecurity","l","Customer Technical Support","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-technical-support-at-paragon-4370986326?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Priority Software","Cloud Computing","l","Director of Customer Operations & Support (Hospitality)","Executive","ראש העין","https://il.linkedin.com/jobs/view/director-of-customer-operations-support-hospitality-at-priority-software-4388945798?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-23"
"Camtek","Semiconductors","l","Application Support Engineer","Representative","מגדל העמק","https://il.linkedin.com/jobs/view/application-support-engineer-at-camtek-4386604817?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-22"
"WeTrip","E-commerce & Retail","s","Head of Customer Service","Executive","הרצליה","https://www.comeet.com/jobs/weski/F8.00C/head-of-customer-service/E1.66D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-19"
"CommBox","Telecommunications","m","Technical Support Specialist","Representative","גליל ים","https://il.linkedin.com/jobs/view/technical-support-specialist-at-commbox-4387832871?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-19"
"AutoFleet","Automotive","m","Technical Support Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-support-engineer-at-autofleet-4376077715?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-19"
"Squaretalk","Telecommunications","s","Customer Success Manager (SME)","Representative","ירושלים","https://il.linkedin.com/jobs/view/customer-success-manager-sme-at-squaretalk-4387829172?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-19"
"Lema","Cybersecurity","s","Technical Support Team Leader","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-support-team-leader-at-lema-ai-4387334869?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-19"
"Bits of Gold","E-commerce & Retail","s","Customer Service Specialist","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-service-specialist-at-bits-of-gold-4385011322?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-18"
"abra","Productivity","l","Help Desk Technician","Representative","רעננה","https://il.linkedin.com/jobs/view/help-desk-technician-at-abra-4385901463?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-17"
"Buildots","Robotics & Automation","l","Customer Excellence Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-excellence-manager-at-buildots-4384473050?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-17"
"Buildots","Robotics & Automation","l","Customer Enablement Team Lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-enablement-team-lead-at-buildots-4384467777?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-17"
"Gilat Satellite Networks","Telecommunications","l","QA Integration Team Lead","Manager","פתח תקווה","https://www.comeet.com/jobs/gilat/39.005/qa-integration-team-lead/4C.46D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-05"
"Windward","Automotive","m","VP Customer Success IL","Executive","תל אביב-יפו","https://www.comeet.com/jobs/windward/31.002/vp-customer-success-il/0F.469?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-23"
"CYMOTIVE Technologies","Cybersecurity","m","Help Desk","Representative","תל אביב-יפו","https://www.comeet.com/jobs/cymotive/F1.008/help-desk/86.464?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-01-29"
"VAST Data","Cloud Computing","l","Customer Support Tools & Automation Developer","Representative","תל אביב-יפו","https://www.comeet.com/jobs/vastdata/43.001/customer-support-tools--automation-developer/1B.848?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-12-10"
"VAST Data","Cloud Computing","l","Customer Support Engineer","Representative","תל אביב-יפו","https://www.comeet.com/jobs/vastdata/43.001/customer-support-engineer/96.61C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-12-03"
"Cloudinary","Cloud Computing","l","Technical Customer Success Manager","Representative","פתח תקווה","https://jobs.lever.co/cloudinary/6b6590fc-95e4-466b-a429-c669b98db942?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply",""
"D-Fend Solutions","Aerospace","m","Global Technical Support  Director","Executive","רעננה","https://jobs.lever.co/d-fendsolutions/475cd149-568d-475d-a58a-08237828c7d2?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply",""
"D-Fend Solutions","Aerospace","m","Senior IT Helpdesk Team Leader","Manager","רעננה","https://jobs.lever.co/d-fendsolutions/792f6405-4589-471b-9f3a-ecfda22ca2b6?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply",""
